"study_id","study_short","evidence_layer","evidence_unit","unit_id","unit_label","functional_class","compartment","module_family","donor_class","donor_label","host_score","symbiont_score","other_score","dominance_margin","alpha_localization","source_table","source_sheet","row_ref","extractability","priority_tier","notes"
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Ochrobactrum_anthropi_ATCC_49188","Alphaproteobacteria_Ochrobactrum_anthropi_ATCC_49188","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","54","","14.3","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Ochrobactrum_anthropi_ATCC_49188","direct","A","Observed sister-group frequency=54.000000; randomized expectation=39.700000; delta=14.300000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Oligotropha_carboxidovorans","Alphaproteobacteria_Oligotropha_carboxidovorans","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","49","","17.36","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Oligotropha_carboxidovorans","direct","A","Observed sister-group frequency=49.000000; randomized expectation=31.640000; delta=17.360000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Orientia_tsutsugamushi","Alphaproteobacteria_Orientia_tsutsugamushi","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","29","","16.51","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Orientia_tsutsugamushi","direct","A","Observed sister-group frequency=29.000000; randomized expectation=12.490000; delta=16.510000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Paracoccus_denitrificans_PD1222","Alphaproteobacteria_Paracoccus_denitrificans_PD1222","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","55","","15.85","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Paracoccus_denitrificans_PD1222","direct","A","Observed sister-group frequency=55.000000; randomized expectation=39.150000; delta=15.850000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Parvibaculum_lavamentivorans_DS-1","Alphaproteobacteria_Parvibaculum_lavamentivorans_DS-1","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","62","","17.63","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Parvibaculum_lavamentivorans_DS-1","direct","A","Observed sister-group frequency=62.000000; randomized expectation=44.370000; delta=17.630000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Parvularcula_bermudensis_HTCC2503","Alphaproteobacteria_Parvularcula_bermudensis_HTCC2503","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","43","","12.7","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Parvularcula_bermudensis_HTCC2503","direct","A","Observed sister-group frequency=43.000000; randomized expectation=30.300000; delta=12.700000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Pelagibacterium_halotolerans_B2","Alphaproteobacteria_Pelagibacterium_halotolerans_B2","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","46","","9.789999999999999","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Pelagibacterium_halotolerans_B2","direct","A","Observed sister-group frequency=46.000000; randomized expectation=36.210000; delta=9.790000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Phenylobacterium_zucineum_HLK1","Alphaproteobacteria_Phenylobacterium_zucineum_HLK1","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","61","","18.5","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Phenylobacterium_zucineum_HLK1","direct","A","Observed sister-group frequency=61.000000; randomized expectation=42.500000; delta=18.500000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Polymorphum_gilvum_SL003B-26A1","Alphaproteobacteria_Polymorphum_gilvum_SL003B-26A1","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","57","","15.54","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Polymorphum_gilvum_SL003B-26A1","direct","A","Observed sister-group frequency=57.000000; randomized expectation=41.460000; delta=15.540000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Pseudovibrio_sp_FO-BEG1","Alphaproteobacteria_Pseudovibrio_sp_FO-BEG1","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","60","","16.34","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Pseudovibrio_sp_FO-BEG1","direct","A","Observed sister-group frequency=60.000000; randomized expectation=43.660000; delta=16.340000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Rhizobium_etli","Alphaproteobacteria_Rhizobium_etli","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","52","","9.83","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Rhizobium_etli","direct","A","Observed sister-group frequency=52.000000; randomized expectation=42.170000; delta=9.830000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Rhizobium_leguminosarum","Alphaproteobacteria_Rhizobium_leguminosarum","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","63","","11.76","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Rhizobium_leguminosarum","direct","A","Observed sister-group frequency=63.000000; randomized expectation=51.240000; delta=11.760000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Rhodobacter_capsulatus_SB_1003","Alphaproteobacteria_Rhodobacter_capsulatus_SB_1003","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","44","","10.1","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Rhodobacter_capsulatus_SB_1003","direct","A","Observed sister-group frequency=44.000000; randomized expectation=33.900000; delta=10.100000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Rhodobacter_sphaeroides","Alphaproteobacteria_Rhodobacter_sphaeroides","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","56","","11.94","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Rhodobacter_sphaeroides","direct","A","Observed sister-group frequency=56.000000; randomized expectation=44.060000; delta=11.940000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Rhodomicrobium_vannielii_ATCC_17100","Alphaproteobacteria_Rhodomicrobium_vannielii_ATCC_17100","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","43","","14.19","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Rhodomicrobium_vannielii_ATCC_17100","direct","A","Observed sister-group frequency=43.000000; randomized expectation=28.810000; delta=14.190000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Rhodopseudomonas_palustris","Alphaproteobacteria_Rhodopseudomonas_palustris","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","78","","20.46","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Rhodopseudomonas_palustris","direct","A","Observed sister-group frequency=78.000000; randomized expectation=57.540000; delta=20.460000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Rhodospirillum_centenum_SW","Alphaproteobacteria_Rhodospirillum_centenum_SW","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","72","","29.34","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Rhodospirillum_centenum_SW","direct","A","Observed sister-group frequency=72.000000; randomized expectation=42.660000; delta=29.340000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Rhodospirillum_photometricum_DSM_122","Alphaproteobacteria_Rhodospirillum_photometricum_DSM_122","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","55","","23.45","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Rhodospirillum_photometricum_DSM_122","direct","A","Observed sister-group frequency=55.000000; randomized expectation=31.550000; delta=23.450000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Rhodospirillum_rubrum","Alphaproteobacteria_Rhodospirillum_rubrum","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","57","","22.86","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Rhodospirillum_rubrum","direct","A","Observed sister-group frequency=57.000000; randomized expectation=34.140000; delta=22.860000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Rickettsia_africae_ESF-5","Alphaproteobacteria_Rickettsia_africae_ESF-5","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","32","","17.08","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Rickettsia_africae_ESF-5","direct","A","Observed sister-group frequency=32.000000; randomized expectation=14.920000; delta=17.080000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Alphaproteobacteria_Rickettsia_akari_str_Hartford","Alphaproteobacteria_Rickettsia_akari_str_Hartford","injection","global_donor_frequency","ku2015_sister_group_occurrence","symbiont","Alphaproteobacteria","","33","","17.93","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Alphaproteobacteria_Rickettsia_akari_str_Hartford","direct","A","Observed sister-group frequency=33.000000; randomized expectation=15.070000; delta=17.930000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
